Creation Time: 2023_4_6-18-50-1
18-50-1 | [INFO] TraderPlusCore - Started !
19-59-28 | [INFO] TraderID: 4 - Customer: Darkman Esq. - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
19-59-28 | [INFO] Player:Darkman Esq. - currency amount:2041
19-59-28 | [INFO] Transaction Buy Succeeded:Darkman Esq. product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
19-59-30 | [INFO] TraderID: 4 - Customer: Darkman Esq. - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
19-59-30 | [INFO] Player:Darkman Esq. - currency amount:1701
19-59-30 | [INFO] Transaction Buy Succeeded:Darkman Esq. product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
19-59-31 | [INFO] TraderID: 4 - Customer: Darkman Esq. - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
19-59-31 | [INFO] Player:Darkman Esq. - currency amount:1361
19-59-31 | [INFO] Transaction Buy Succeeded:Darkman Esq. product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
19-59-33 | [INFO] TraderID: 4 - Customer: Darkman Esq. - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
19-59-33 | [INFO] Player:Darkman Esq. - currency amount:1021
19-59-33 | [INFO] Transaction Buy Succeeded:Darkman Esq. product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
19-59-34 | [INFO] TraderID: 4 - Customer: Darkman Esq. - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
19-59-34 | [INFO] Player:Darkman Esq. - currency amount:681
19-59-34 | [INFO] Transaction Buy Succeeded:Darkman Esq. product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
19-59-42 | [INFO] InsuranceRequestHandler
19-59-42 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_62166080.json
19-59-47 | [INFO] InsuranceRequestHandler
19-59-47 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_980466132.json
19-59-51 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_545x39_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 440 - CollateralMoney: 0 - TradeMode:Buy
19-59-51 | [INFO] Player:Jrasl - currency amount:11436
19-59-51 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_545x39_20Rnd quantity:0 health:0 price:440
19-59-53 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_545x39_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 440 - CollateralMoney: 0 - TradeMode:Buy
19-59-53 | [INFO] Player:Jrasl - currency amount:10996
19-59-53 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_545x39_20Rnd quantity:0 health:0 price:440
19-59-53 | [INFO] TraderID: 0 - Customer: Darkman Esq. - Category: Holler Pelts - ClassName: pelt_hellhound - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 4000 - CollateralMoney: 0 - TradeMode:Sell
19-59-53 | [INFO] Transaction Sell Succeeded:Darkman Esq. product:pelt_hellhound quantity:0 health:0 price:4000
19-59-55 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_545x39_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 440 - CollateralMoney: 0 - TradeMode:Buy
19-59-55 | [INFO] Player:Jrasl - currency amount:10556
19-59-55 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_545x39_20Rnd quantity:0 health:0 price:440
19-59-56 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_545x39_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 440 - CollateralMoney: 0 - TradeMode:Buy
19-59-56 | [INFO] Player:Jrasl - currency amount:10116
19-59-56 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_545x39_20Rnd quantity:0 health:0 price:440
19-59-57 | [INFO] TraderID: 0 - Customer: Darkman Esq. - Category: Holler Pelts - ClassName: pelt_whitestag - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 7000 - CollateralMoney: 0 - TradeMode:Sell
19-59-57 | [INFO] Transaction Sell Succeeded:Darkman Esq. product:pelt_whitestag quantity:0 health:0 price:7000
19-59-58 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_545x39_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 440 - CollateralMoney: 0 - TradeMode:Buy
19-59-58 | [INFO] Player:Jrasl - currency amount:9676
19-59-58 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_545x39_20Rnd quantity:0 health:0 price:440
20-0-0 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_545x39_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 440 - CollateralMoney: 0 - TradeMode:Buy
20-0-0 | [INFO] Player:Jrasl - currency amount:9236
20-0-0 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_545x39_20Rnd quantity:0 health:0 price:440
20-0-2 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_545x39_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 440 - CollateralMoney: 0 - TradeMode:Buy
20-0-2 | [INFO] Player:Jrasl - currency amount:8796
20-0-2 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_545x39_20Rnd quantity:0 health:0 price:440
20-0-3 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_545x39_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 440 - CollateralMoney: 0 - TradeMode:Buy
20-0-3 | [INFO] Player:Jrasl - currency amount:8356
20-0-3 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_545x39_20Rnd quantity:0 health:0 price:440
20-0-10 | [INFO] InsuranceRequestHandler
20-0-10 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_980466132.json
20-0-15 | [INFO] InsuranceRequestHandler
20-0-15 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_62166080.json
20-0-16 | [INFO] TraderID: 2 - Customer: Darkman Esq. - Category: Holler Tools - ClassName: LeatherSewingKit - Quantity: 100 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 500 - CollateralMoney: 0 - TradeMode:Buy
20-0-16 | [INFO] Player:Darkman Esq. - currency amount:11341
20-0-16 | [INFO] Transaction Buy Succeeded:Darkman Esq. product:LeatherSewingKit quantity:100 health:0 price:500
20-0-21 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_545x39_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 440 - CollateralMoney: 0 - TradeMode:Buy
20-0-21 | [INFO] Player:Jrasl - currency amount:7916
20-0-21 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_545x39_20Rnd quantity:0 health:0 price:440
20-0-23 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_545x39_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 440 - CollateralMoney: 0 - TradeMode:Buy
20-0-23 | [INFO] Player:Jrasl - currency amount:7476
20-0-23 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_545x39_20Rnd quantity:0 health:0 price:440
20-1-27 | [INFO] InsuranceRequestHandler
20-1-27 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_980466132.json
20-1-30 | [INFO] TraderID: 0 - Customer: Darkman Esq. - Category: Holler Pelts - ClassName: pelt_hellhound - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 1 - Price: 3000 - CollateralMoney: 0 - TradeMode:Sell
20-1-30 | [INFO] Transaction Sell Succeeded:Darkman Esq. product:pelt_hellhound quantity:0 health:1 price:3000
20-1-33 | [INFO] TraderID: 0 - Customer: Darkman Esq. - Category: Holler Pelts - ClassName: pelt_ghosthound - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 1 - Price: 3000 - CollateralMoney: 0 - TradeMode:Sell
20-1-33 | [INFO] Transaction Sell Succeeded:Darkman Esq. product:pelt_ghosthound quantity:0 health:1 price:3000
20-1-55 | [INFO] InsuranceRequestHandler
20-1-55 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_980466132.json
20-2-3 | [INFO] TraderID: 4 - Customer: Darkman Esq. - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-2-3 | [INFO] Player:Darkman Esq. - currency amount:16841
20-2-3 | [INFO] Transaction Buy Succeeded:Darkman Esq. product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-2-5 | [INFO] TraderID: 4 - Customer: Darkman Esq. - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-2-5 | [INFO] Player:Darkman Esq. - currency amount:16501
20-2-5 | [INFO] Transaction Buy Succeeded:Darkman Esq. product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-2-8 | [INFO] TraderID: 4 - Customer: Darkman Esq. - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-2-8 | [INFO] Player:Darkman Esq. - currency amount:16161
20-2-8 | [INFO] Transaction Buy Succeeded:Darkman Esq. product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-2-10 | [INFO] TraderID: 4 - Customer: Darkman Esq. - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-2-10 | [INFO] Player:Darkman Esq. - currency amount:15821
20-2-10 | [INFO] Transaction Buy Succeeded:Darkman Esq. product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-2-12 | [INFO] TraderID: 4 - Customer: Darkman Esq. - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-2-12 | [INFO] Player:Darkman Esq. - currency amount:15481
20-2-12 | [INFO] Transaction Buy Succeeded:Darkman Esq. product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-2-14 | [INFO] TraderID: 4 - Customer: Darkman Esq. - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-2-14 | [INFO] Player:Darkman Esq. - currency amount:15141
20-2-14 | [INFO] Transaction Buy Succeeded:Darkman Esq. product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-2-15 | [INFO] TraderID: 4 - Customer: Darkman Esq. - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-2-15 | [INFO] Player:Darkman Esq. - currency amount:14801
20-2-15 | [INFO] Transaction Buy Succeeded:Darkman Esq. product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-2-16 | [INFO] TraderID: 4 - Customer: Darkman Esq. - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-2-16 | [INFO] Player:Darkman Esq. - currency amount:14461
20-2-16 | [INFO] Transaction Buy Succeeded:Darkman Esq. product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-2-17 | [INFO] TraderID: 4 - Customer: Darkman Esq. - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-2-17 | [INFO] Player:Darkman Esq. - currency amount:14121
20-2-17 | [INFO] Transaction Buy Succeeded:Darkman Esq. product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-2-19 | [INFO] TraderID: 4 - Customer: Darkman Esq. - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-2-19 | [INFO] Player:Darkman Esq. - currency amount:13781
20-2-19 | [INFO] Transaction Buy Succeeded:Darkman Esq. product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-2-20 | [INFO] TraderID: 4 - Customer: Darkman Esq. - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-2-20 | [INFO] Player:Darkman Esq. - currency amount:13441
20-2-20 | [INFO] Transaction Buy Succeeded:Darkman Esq. product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-2-21 | [INFO] TraderID: 4 - Customer: Darkman Esq. - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-2-21 | [INFO] Player:Darkman Esq. - currency amount:13101
20-2-21 | [INFO] Transaction Buy Succeeded:Darkman Esq. product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-2-22 | [INFO] TraderID: 4 - Customer: Darkman Esq. - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-2-22 | [INFO] Player:Darkman Esq. - currency amount:12761
20-2-22 | [INFO] Transaction Buy Succeeded:Darkman Esq. product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-2-23 | [INFO] TraderID: 4 - Customer: Darkman Esq. - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-2-23 | [INFO] Player:Darkman Esq. - currency amount:12421
20-2-23 | [INFO] Transaction Buy Succeeded:Darkman Esq. product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-2-24 | [INFO] TraderID: 4 - Customer: Darkman Esq. - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-2-24 | [INFO] Player:Darkman Esq. - currency amount:12081
20-2-24 | [INFO] Transaction Buy Succeeded:Darkman Esq. product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-2-26 | [INFO] TraderID: 4 - Customer: Darkman Esq. - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-2-26 | [INFO] Player:Darkman Esq. - currency amount:11741
20-2-26 | [INFO] Transaction Buy Succeeded:Darkman Esq. product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-2-27 | [INFO] TraderID: 4 - Customer: Darkman Esq. - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-2-27 | [INFO] Player:Darkman Esq. - currency amount:11401
20-2-27 | [INFO] Transaction Buy Succeeded:Darkman Esq. product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-2-28 | [INFO] TraderID: 4 - Customer: Darkman Esq. - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-2-28 | [INFO] Player:Darkman Esq. - currency amount:11061
20-2-28 | [INFO] Transaction Buy Succeeded:Darkman Esq. product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-2-29 | [INFO] TraderID: 4 - Customer: Darkman Esq. - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-2-29 | [INFO] Player:Darkman Esq. - currency amount:10721
20-2-29 | [INFO] Transaction Buy Succeeded:Darkman Esq. product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-2-30 | [INFO] TraderID: 4 - Customer: Darkman Esq. - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-2-30 | [INFO] Player:Darkman Esq. - currency amount:10381
20-2-30 | [INFO] Transaction Buy Succeeded:Darkman Esq. product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-2-31 | [INFO] TraderID: 4 - Customer: Darkman Esq. - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-2-31 | [INFO] Player:Darkman Esq. - currency amount:10041
20-2-31 | [INFO] Transaction Buy Succeeded:Darkman Esq. product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-2-32 | [INFO] TraderID: 4 - Customer: Darkman Esq. - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-2-32 | [INFO] Player:Darkman Esq. - currency amount:9701
20-2-32 | [INFO] Transaction Buy Succeeded:Darkman Esq. product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-2-34 | [INFO] TraderID: 4 - Customer: Darkman Esq. - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-2-34 | [INFO] Player:Darkman Esq. - currency amount:9361
20-2-34 | [INFO] Transaction Buy Succeeded:Darkman Esq. product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-2-35 | [INFO] TraderID: 4 - Customer: Darkman Esq. - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-2-35 | [INFO] Player:Darkman Esq. - currency amount:9021
20-2-35 | [INFO] Transaction Buy Succeeded:Darkman Esq. product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-2-36 | [INFO] TraderID: 4 - Customer: Darkman Esq. - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-2-36 | [INFO] Player:Darkman Esq. - currency amount:8681
20-2-36 | [INFO] Transaction Buy Succeeded:Darkman Esq. product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-2-37 | [INFO] TraderID: 4 - Customer: Darkman Esq. - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-2-37 | [INFO] Player:Darkman Esq. - currency amount:8341
20-2-37 | [INFO] Transaction Buy Succeeded:Darkman Esq. product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-2-38 | [INFO] TraderID: 4 - Customer: Darkman Esq. - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-2-38 | [INFO] Player:Darkman Esq. - currency amount:8001
20-2-38 | [INFO] Transaction Buy Succeeded:Darkman Esq. product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-2-39 | [INFO] TraderID: 4 - Customer: Darkman Esq. - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-2-39 | [INFO] Player:Darkman Esq. - currency amount:7661
20-2-39 | [INFO] Transaction Buy Succeeded:Darkman Esq. product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-2-40 | [INFO] TraderID: 4 - Customer: Darkman Esq. - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-2-40 | [INFO] Player:Darkman Esq. - currency amount:7321
20-2-40 | [INFO] Transaction Buy Succeeded:Darkman Esq. product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-2-41 | [INFO] TraderID: 4 - Customer: Darkman Esq. - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-2-41 | [INFO] Player:Darkman Esq. - currency amount:6981
20-2-41 | [INFO] Transaction Buy Succeeded:Darkman Esq. product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-6-10 | [INFO] InsuranceRequestHandler
20-6-10 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_62166080.json
20-8-29 | [INFO] InsuranceRequestHandler
20-8-29 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_62166080.json
20-8-36 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_545x39_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 440 - CollateralMoney: 0 - TradeMode:Buy
20-8-36 | [INFO] Player:Jrasl - currency amount:7036
20-8-36 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_545x39_20Rnd quantity:0 health:0 price:440
20-8-39 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_545x39_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 264 - CollateralMoney: 0 - TradeMode:Sell
20-8-39 | [INFO] Transaction Sell Succeeded:Jrasl product:AmmoBox_545x39_20Rnd quantity:0 health:0 price:264
20-8-44 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_545x39_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 440 - CollateralMoney: 0 - TradeMode:Buy
20-8-44 | [INFO] Player:Jrasl - currency amount:6860
20-8-44 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_545x39_20Rnd quantity:0 health:0 price:440
20-8-46 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_545x39_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 440 - CollateralMoney: 0 - TradeMode:Buy
20-8-46 | [INFO] Player:Jrasl - currency amount:6420
20-8-46 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_545x39_20Rnd quantity:0 health:0 price:440
20-8-48 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_545x39_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 440 - CollateralMoney: 0 - TradeMode:Buy
20-8-48 | [INFO] Player:Jrasl - currency amount:5980
20-8-48 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_545x39_20Rnd quantity:0 health:0 price:440
20-8-49 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_545x39_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 440 - CollateralMoney: 0 - TradeMode:Buy
20-8-49 | [INFO] Player:Jrasl - currency amount:5540
20-8-49 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_545x39_20Rnd quantity:0 health:0 price:440
20-8-56 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_545x39_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 440 - CollateralMoney: 0 - TradeMode:Buy
20-8-56 | [INFO] Player:Jrasl - currency amount:5100
20-8-56 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_545x39_20Rnd quantity:0 health:0 price:440
20-8-58 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_545x39_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 440 - CollateralMoney: 0 - TradeMode:Buy
20-8-58 | [INFO] Player:Jrasl - currency amount:4660
20-8-58 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_545x39_20Rnd quantity:0 health:0 price:440
20-9-0 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_545x39_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 440 - CollateralMoney: 0 - TradeMode:Buy
20-9-0 | [INFO] Player:Jrasl - currency amount:4220
20-9-0 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_545x39_20Rnd quantity:0 health:0 price:440
