Creation Time: 2023_7_10-22-11-3
22-11-3 | [INFO] TraderPlusCore - Started !
23-33-24 | [INFO] TraderID: 4 - Customer: Cowboy - Category: Holler Just Mags - ClassName: Mag_FAL_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 200 - CollateralMoney: 0 - TradeMode:Buy
23-33-24 | [INFO] Player:Cowboy - currency amount:3674
23-33-24 | [INFO] Transaction Buy Succeeded:Cowboy product:Mag_FAL_20Rnd quantity:0 health:0 price:200
23-33-42 | [INFO] GetSafeStatut
23-34-0 | [INFO] InsuranceRequestHandler
23-34-0 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_119311623.json
23-34-7 | [INFO] TraderID: 4 - Customer: Cowboy - Category: Holler Ammo - ClassName: AmmoBox_308Win_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 300 - CollateralMoney: 0 - TradeMode:Buy
23-34-7 | [INFO] Player:Cowboy - currency amount:3474
23-34-7 | [INFO] Transaction Buy Succeeded:Cowboy product:AmmoBox_308Win_20Rnd quantity:0 health:0 price:300
23-34-8 | [INFO] TraderID: 4 - Customer: Cowboy - Category: Holler Ammo - ClassName: AmmoBox_308Win_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 300 - CollateralMoney: 0 - TradeMode:Buy
23-34-8 | [INFO] Player:Cowboy - currency amount:3174
23-34-8 | [INFO] Transaction Buy Succeeded:Cowboy product:AmmoBox_308Win_20Rnd quantity:0 health:0 price:300
23-34-10 | [INFO] TraderID: 4 - Customer: Cowboy - Category: Holler Ammo - ClassName: AmmoBox_308Win_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 300 - CollateralMoney: 0 - TradeMode:Buy
23-34-10 | [INFO] Player:Cowboy - currency amount:2874
23-34-10 | [INFO] Transaction Buy Succeeded:Cowboy product:AmmoBox_308Win_20Rnd quantity:0 health:0 price:300
23-34-12 | [INFO] TraderID: 4 - Customer: Cowboy - Category: Holler Ammo - ClassName: AmmoBox_308Win_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 300 - CollateralMoney: 0 - TradeMode:Buy
23-34-12 | [INFO] Player:Cowboy - currency amount:2574
23-34-12 | [INFO] Transaction Buy Succeeded:Cowboy product:AmmoBox_308Win_20Rnd quantity:0 health:0 price:300
23-34-13 | [INFO] TraderID: 4 - Customer: Cowboy - Category: Holler Ammo - ClassName: AmmoBox_308Win_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 300 - CollateralMoney: 0 - TradeMode:Buy
23-34-13 | [INFO] Player:Cowboy - currency amount:2274
23-34-13 | [INFO] Transaction Buy Succeeded:Cowboy product:AmmoBox_308Win_20Rnd quantity:0 health:0 price:300
23-36-33 | [INFO] InsuranceRequestHandler
23-36-33 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_119311623.json
23-36-39 | [INFO] InsuranceRequestHandler
23-36-39 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_119311623.json
23-37-3 | [INFO] TraderID: 4 - Customer: Cowboy - Category: Holler Optics - ClassName: M68Optic - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 400 - CollateralMoney: 0 - TradeMode:Buy
23-37-3 | [INFO] Player:Cowboy - currency amount:1974
23-37-3 | [INFO] Transaction Buy Succeeded:Cowboy product:M68Optic quantity:0 health:0 price:400
23-37-35 | [INFO] InsuranceRequestHandler
23-37-35 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_119311623.json
23-37-44 | [INFO] TraderID: 4 - Customer: Cowboy - Category: Holler Hand Guns - ClassName: MKII - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 600 - CollateralMoney: 0 - TradeMode:Buy
23-37-44 | [INFO] Player:Cowboy - currency amount:1574
23-37-44 | [INFO] Transaction Buy Succeeded:Cowboy product:MKII quantity:0 health:0 price:600
23-37-54 | [INFO] TraderID: 4 - Customer: Cowboy - Category: Holler Just Mags - ClassName: Mag_MKII_10Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 200 - CollateralMoney: 0 - TradeMode:Buy
23-37-54 | [INFO] Player:Cowboy - currency amount:974
23-37-54 | [INFO] Transaction Buy Succeeded:Cowboy product:Mag_MKII_10Rnd quantity:0 health:0 price:200
23-37-55 | [INFO] TraderID: 4 - Customer: Cowboy - Category: Holler Just Mags - ClassName: Mag_MKII_10Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 200 - CollateralMoney: 0 - TradeMode:Buy
23-37-55 | [INFO] Player:Cowboy - currency amount:774
23-37-55 | [INFO] Transaction Buy Succeeded:Cowboy product:Mag_MKII_10Rnd quantity:0 health:0 price:200
23-38-37 | [INFO] GetSafeStatut
23-39-1 | [INFO] InsuranceRequestHandler
23-39-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_119311623.json
23-39-8 | [INFO] TraderID: 4 - Customer: Cowboy - Category: Holler Ammo - ClassName: AmmoBox_22_50Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 100 - CollateralMoney: 0 - TradeMode:Buy
23-39-8 | [INFO] Player:Cowboy - currency amount:574
23-39-8 | [INFO] Transaction Buy Succeeded:Cowboy product:AmmoBox_22_50Rnd quantity:0 health:0 price:100
23-40-14 | [INFO] InsuranceRequestHandler
23-40-14 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_119311623.json
23-40-24 | [INFO] TraderID: 7 - Customer: Cowboy - Category: Holler Medical - ClassName: BandageDressing - Quantity: 4 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 400 - CollateralMoney: 0 - TradeMode:Buy
23-40-24 | [INFO] Player:Cowboy - currency amount:474
23-40-24 | [INFO] Transaction Buy Succeeded:Cowboy product:BandageDressing quantity:4 health:0 price:400
23-41-56 | [INFO] GetSafeStatut
23-44-19 | [INFO] GetSafeStatut
23-45-11 | [INFO] GetSafeStatut
23-45-15 | [INFO] GetSafeStatut
23-49-1 | [INFO] InsuranceRequestHandler
23-49-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_93344906.json
23-49-22 | [INFO] InsuranceRequestHandler
23-49-22 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_197257182.json
23-49-23 | [INFO] InsuranceRequestHandler
23-49-23 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_93344906.json
23-50-10 | [INFO] InsuranceRequestHandler
23-50-10 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_85319837.json
23-50-11 | [INFO] InsuranceRequestHandler
23-50-11 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_36774377.json
23-50-35 | [INFO] InsuranceRequestHandler
23-50-35 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_93344906.json
23-50-42 | [INFO] TraderID: 0 - Customer: CJGaming - Category: Holler Pelts - ClassName: pelt_whitestag - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 7000 - CollateralMoney: 0 - TradeMode:Sell
23-50-42 | [INFO] Transaction Sell Succeeded:CJGaming product:pelt_whitestag quantity:0 health:0 price:7000
23-50-57 | [INFO] InsuranceRequestHandler
23-50-57 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_93344906.json
23-51-3 | [INFO] TraderID: 4 - Customer: CJGaming - Category: Holler Just Mags - ClassName: Mag_Ruger1022_15Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 120 - CollateralMoney: 0 - TradeMode:Sell
23-51-3 | [INFO] Transaction Sell Succeeded:CJGaming product:Mag_Ruger1022_15Rnd quantity:0 health:0 price:120
23-51-10 | [INFO] TraderID: 4 - Customer: CJGaming - Category: Holler Shotguns - ClassName: Paper - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 1 - CollateralMoney: 0 - TradeMode:Sell
23-51-10 | [INFO] Transaction Sell Succeeded:CJGaming product:Paper quantity:0 health:0 price:1
23-51-17 | [INFO] InsuranceRequestHandler
23-51-17 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_197257182.json
23-51-19 | [INFO] InsuranceRequestHandler
23-51-19 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_93344906.json
23-51-26 | [INFO] InsuranceRequestHandler
23-51-26 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_93344906.json
23-51-29 | [INFO] TraderID: 4 - Customer: STRETCH - Category: Holler Long Rifles - ClassName: Ruger1022 - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 240 - CollateralMoney: 0 - TradeMode:Sell
23-51-29 | [INFO] Transaction Sell Succeeded:STRETCH product:Ruger1022 quantity:0 health:0 price:240
23-51-35 | [INFO] TraderID: 4 - Customer: STRETCH - Category: Holler Just Mags - ClassName: Mag_Ruger1022_15Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 120 - CollateralMoney: 0 - TradeMode:Sell
23-51-35 | [INFO] Transaction Sell Succeeded:STRETCH product:Mag_Ruger1022_15Rnd quantity:0 health:0 price:120
23-51-36 | [INFO] InsuranceRequestHandler
23-51-36 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_93344906.json
23-51-45 | [INFO] TraderID: 4 - Customer: STRETCH - Category: Holler Just Mags - ClassName: Mag_1911_7Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 120 - CollateralMoney: 0 - TradeMode:Sell
23-51-45 | [INFO] Transaction Sell Succeeded:STRETCH product:Mag_1911_7Rnd quantity:0 health:0 price:120
23-51-54 | [INFO] InsuranceRequestHandler
23-51-54 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_93344906.json
23-52-7 | [INFO] TraderID: 4 - Customer: STRETCH - Category: Holler Melee & Blades - ClassName: Msp_Sawblade - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 300 - CollateralMoney: 0 - TradeMode:Sell
23-52-7 | [INFO] Transaction Sell Succeeded:STRETCH product:Msp_Sawblade quantity:0 health:0 price:300
23-52-58 | [INFO] InsuranceRequestHandler
23-52-58 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_197257182.json
23-53-0 | [INFO] InsuranceRequestHandler
23-53-0 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_93344906.json
23-53-6 | [INFO] TraderID: 1 - Customer: CJGaming - Category: Holler Vanilla Auto Parts - ClassName: CanisterGasoline - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 180 - CollateralMoney: 0 - TradeMode:Sell
23-53-6 | [INFO] Transaction Sell Succeeded:CJGaming product:CanisterGasoline quantity:0 health:0 price:180
23-53-11 | [INFO] TraderID: 1 - Customer: STRETCH - Category: Holler Vanilla Auto Parts - ClassName: EpoxyPutty - Quantity: 100 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 72 - CollateralMoney: 0 - TradeMode:Sell
23-53-11 | [INFO] Transaction Sell Succeeded:STRETCH product:EpoxyPutty quantity:100 health:0 price:72
23-53-33 | [INFO] InsuranceRequestHandler
23-53-33 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_197257182.json
23-53-41 | [INFO] InsuranceRequestHandler
23-53-41 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_93344906.json
23-53-49 | [INFO] TraderID: 7 - Customer: CJGaming - Category: Holler Medical - ClassName: CharcoalTablets - Quantity: 12 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 360 - CollateralMoney: 0 - TradeMode:Sell
23-53-49 | [INFO] Transaction Sell Succeeded:CJGaming product:CharcoalTablets quantity:12 health:0 price:360
23-53-51 | [INFO] GetSafeStatut
23-54-4 | [INFO] InsuranceRequestHandler
23-54-4 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_197257182.json
23-54-13 | [INFO] TraderID: 3 - Customer: STRETCH - Category: Holler Good Good - ClassName: CP_CannabisSeedsPackBlue - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 2652 - CollateralMoney: 0 - TradeMode:Sell
23-54-13 | [INFO] Transaction Sell Succeeded:STRETCH product:CP_CannabisSeedsPackBlue quantity:0 health:0 price:2652
23-54-14 | [INFO] InsuranceRequestHandler
23-54-14 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_93344906.json
23-54-26 | [INFO] TraderID: 5 - Customer: CJGaming - Category: Holler Gear - ClassName: TraderPlus_Wallet - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 100 - CollateralMoney: 0 - TradeMode:Buy
23-54-26 | [INFO] Player:CJGaming - currency amount:17761
23-54-26 | [INFO] Transaction Buy Succeeded:CJGaming product:TraderPlus_Wallet quantity:0 health:0 price:100
23-54-41 | [INFO] InsuranceRequestHandler
23-54-41 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_197257182.json
23-54-58 | [INFO] InsuranceRequestHandler
23-54-58 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_93344906.json
23-55-5 | [INFO] InsuranceRequestHandler
23-55-5 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_93344906.json
23-55-8 | [INFO] InsuranceRequestHandler
23-55-8 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_197257182.json
23-55-9 | [INFO] InsuranceRequestHandler
23-55-9 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_93344906.json
23-55-17 | [INFO] TraderID: 5 - Customer: STRETCH - Category: Holler Camping & Survival - ClassName: Compass - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 60 - CollateralMoney: 0 - TradeMode:Sell
23-55-17 | [INFO] Transaction Sell Succeeded:STRETCH product:Compass quantity:0 health:0 price:60
23-55-36 | [INFO] InsuranceRequestHandler
23-55-36 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_197257182.json
23-55-56 | [INFO] InsuranceRequestHandler
23-55-56 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_197257182.json
23-56-6 | [INFO] InsuranceRequestHandler
23-56-6 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_93344906.json
23-57-22 | [INFO] TraderID: 5 - Customer: CJGaming - Category: Holler Bags - ClassName: jaakari_black_mung - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 1280 - CollateralMoney: 0 - TradeMode:Buy
23-57-22 | [INFO] Player:CJGaming - currency amount:17661
23-57-22 | [INFO] Transaction Buy Succeeded:CJGaming product:jaakari_black_mung quantity:0 health:0 price:1280
23-57-28 | [INFO] GetSafeStatut
23-58-2 | [INFO] InsuranceRequestHandler
23-58-2 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_197257182.json
23-58-9 | [INFO] InsuranceRequestHandler
23-58-9 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_93344906.json
23-58-37 | [INFO] InsuranceRequestHandler
23-58-37 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_93344906.json
23-58-40 | [INFO] TraderID: 5 - Customer: CJGaming - Category: Holler Bags - ClassName: Msp_MedicBag_Red - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 1200 - CollateralMoney: 0 - TradeMode:Sell
23-58-40 | [INFO] Transaction Sell Succeeded:CJGaming product:Msp_MedicBag_Red quantity:0 health:0 price:1200
